trx_id;account_id;trx_type;amount_idr;merchant_name;merchant_category;trx_date;trx_time;balance_after_idr;status;channel
TRX000263;ACC00634;debit;339588;Lazada;shopping;27/12/2023;23:12:38;48512978;success;mobile_app
TRX000264;ACC00227;transfer_out;2078250;Transfer;transfer;01/04/2023;04:53:40;1397736;success;mobile_app
TRX000265;ACC00075;credit;2454576;Shopee;shopping;09/01/2024;21:57:50;37028295;success;merchant
TRX000266;ACC01175;debit;270833;Halodoc;health;22/03/2023;04:23:03;21553927;success;merchant
TRX000267;ACC00729;debit;1340897;Indihome;bills;13/11/2022;14:35:36;17624768;success;mobile_app
TRX000268;ACC00610;credit;8428130;Hypermart;groceries;28/04/2024;23:16:21;1423433;success;atm
TRX000269;ACC00867;transfer_out;11929582;Transfer;transfer;23/07/2024;23:32:56;44190928;success;mobile_app
TRX000270;ACC01099;transfer_out;24398700;Transfer;transfer;12/08/2022;15:45:55;14905718;success;atm
TRX000271;ACC00358;credit;1836276;Alfamart;groceries;29/09/2022;04:59:43;43966456;success;mobile_app
TRX000272;ACC00400;debit;447609;Alodokter;health;01/09/2024;12:06:29;12678999;success;mobile_app
TRX000273;ACC00074;transfer_out;9336957;Transfer;transfer;24/03/2022;08:46:59;48541639;success;mobile_app
TRX000274;ACC00896;debit;352612;Alodokter;health;30/10/2024;02:07:01;8208193;success;mobile_app
TRX000275;ACC00335;transfer_out;27049808;Transfer;transfer;26/09/2022;17:45:38;45022567;success;mobile_app
TRX000276;ACC01175;transfer_out;9846337;Transfer;transfer;25/11/2023;18:22:10;26499004;success;merchant
TRX000277;ACC00332;credit;7096413;Blibli;shopping;13/07/2023;05:13:39;39378736;success;mobile_app
TRX000278;ACC00657;debit;1587076;Steam;entertainment;24/07/2024;06:46:50;20514001;success;merchant
TRX000279;ACC01077;credit;3673016;Superindo;groceries;19/01/2023;02:52:22;241854438;success;mobile_app
TRX000280;ACC00028;debit;12967;Coursera;education;05/12/2022;02:16:12;25516874;success;atm
TRX000281;ACC00942;top_up;606902;XXI Cinema;entertainment;05/12/2023;06:55:31;115886972;success;mobile_app
TRX000282;ACC00874;credit;1918960;Salary;transfer;31/12/2023;05:00:35;13301539;success;web
TRX000283;ACC00489;debit;960378;Netflix;entertainment;11/01/2024;01:30:39;85644777;success;mobile_app
TRX000284;ACC01148;credit;3870764;Salary;transfer;24/09/2022;19:30:12;272817303;success;mobile_app
TRX000285;ACC00762;credit;916900;Salary;transfer;18/07/2024;21:58:23;18507679;success;web
TRX000286;ACC00371;credit;361004;Salary;transfer;01/05/2022;15:09:11;44624072;success;web
TRX000287;ACC01177;debit;338460;KFC;food_delivery;26/07/2023;11:11:15;295515382;success;web
TRX000288;ACC01004;transfer_out;4459216;Transfer;transfer;26/04/2023;06:04:52;312415660;success;atm
TRX000289;ACC01142;top_up;130573;Bluebird;transport;01/07/2024;19:01:12;455795858;success;mobile_app
TRX000290;ACC00034;transfer_out;18531724;Transfer;transfer;12/12/2024;17:03:50;41824918;success;mobile_app
TRX000291;ACC00697;top_up;497437;Gojek;transport;13/12/2022;23:17:07;63071206;success;mobile_app
TRX000292;ACC00117;credit;9214715;Blibli;shopping;17/12/2023;16:44:50;31464134;success;mobile_app
TRX000293;ACC00834;transfer_in;22788459;Transfer;transfer;11/01/2022;18:21:36;12522941;success;mobile_app
TRX000294;ACC00819;debit;1307325;Zenius;education;24/05/2023;12:26:39;35611790;success;atm
TRX000295;ACC00959;debit;383254;Apotek K24;health;02/08/2022;17:58:07;16199649;success;merchant
TRX000296;ACC00331;debit;1673523;Steam;entertainment;07/02/2025;08:48:42;48167330;success;mobile_app
TRX000297;ACC00644;top_up;163340;Telkomsel;bills;01/03/2024;08:42:12;41320008;success;atm
TRX000298;ACC00507;transfer_out;9664530;Transfer;transfer;07/08/2022;13:50:56;4899257;success;mobile_app
TRX000299;ACC00639;top_up;473071;Steam;entertainment;20/02/2025;21:56:44;494482767;success;web
TRX000300;ACC00878;transfer_out;29070859;Transfer;transfer;08/01/2024;17:20:28;187054845;success;atm
TRX000301;ACC00188;top_up;100222;Telkomsel;bills;13/06/2024;14:41:09;9355550;success;mobile_app
TRX000302;ACC00225;credit;4011940;Transmart;groceries;10/07/2024;17:39:57;33071307;success;mobile_app
TRX000303;ACC01114;credit;1266000;Salary;transfer;25/07/2023;18:13:56;77907464;success;mobile_app
TRX000304;ACC00659;credit;8799939;Salary;transfer;14/06/2023;07:59:28;326244284;failed;mobile_app
TRX000305;ACC00669;credit;4961117;Salary;transfer;15/09/2024;20:37:12;35644121;success;mobile_app
TRX000306;ACC00171;transfer_out;28168708;Transfer;transfer;04/07/2024;11:25:50;13477773;success;mobile_app
TRX000307;ACC01055;transfer_out;19829963;Transfer;transfer;13/10/2022;01:53:49;0;success;atm
TRX000308;ACC00394;credit;3545412;Blibli;shopping;30/08/2022;04:23:24;305546621;success;mobile_app
TRX000309;ACC00180;debit;532543;Indomaret;groceries;05/02/2025;10:29:42;120735164;success;web
TRX000310;ACC00855;transfer_out;3913420;Transfer;transfer;23/01/2024;07:09:45;29468312;success;mobile_app
TRX000311;ACC00834;transfer_out;12822744;Transfer;transfer;10/02/2022;00:37:34;10910217;success;mobile_app
TRX000312;ACC00584;transfer_out;7192309;Transfer;transfer;14/04/2024;20:38:02;2643733;success;mobile_app
TRX000313;ACC00509;top_up;291718;PDAM;bills;10/04/2024;10:41:12;10362483;success;atm
TRX000314;ACC00790;credit;9044358;Zalora;shopping;27/06/2024;23:51:28;25747333;success;merchant
TRX000315;ACC01021;transfer_out;14350570;Transfer;transfer;01/04/2022;00:31:17;166126826;success;mobile_app
TRX000316;ACC00686;transfer_out;8355411;Transfer;transfer;30/06/2024;01:03:50;41463952;success;merchant
TRX000317;ACC00198;transfer_out;22211903;Transfer;transfer;26/09/2024;09:57:18;0;success;mobile_app
TRX000318;ACC01069;debit;1537164;Alodokter;health;28/10/2024;22:29:27;22426756;success;mobile_app
TRX000319;ACC00876;transfer_out;23802272;Transfer;transfer;30/09/2024;09:53:00;45969698;success;mobile_app
TRX000320;ACC00916;transfer_out;14717539;Transfer;transfer;28/05/2024;03:33:09;377877490;success;merchant
TRX000321;ACC00786;debit;584732;Pertamina;transport;02/11/2024;11:56:14;0;success;mobile_app
TRX000322;ACC00267;transfer_out;20329025;Transfer;transfer;27/10/2024;16:30:11;5388806;success;mobile_app
TRX000323;ACC00642;transfer_in;11644415;Transfer;transfer;18/06/2022;20:10:08;35153169;success;merchant
TRX000324;ACC00552;transfer_in;39374200;Transfer;transfer;09/12/2024;05:07:20;49119315;success;mobile_app
TRX000325;ACC00035;credit;2112316;Salary;transfer;11/10/2022;21:44:00;49669371;success;merchant
TRX000326;ACC00675;top_up;281127;Pertamina;transport;17/07/2024;15:04:23;34862396;success;mobile_app
TRX000327;ACC01142;transfer_in;25592678;Transfer;transfer;10/03/2024;00:18:20;459995864;success;web
TRX000328;ACC00578;transfer_in;6725696;Transfer;transfer;03/04/2024;21:52:47;129247461;success;mobile_app
TRX000329;ACC01076;transfer_in;33087373;Transfer;transfer;10/07/2024;12:59:23;260757339;success;merchant
TRX000330;ACC01057;credit;4272957;Blibli;shopping;06/04/2022;17:22:08;375333981;success;web
TRX000331;ACC00838;transfer_out;4736826;Transfer;transfer;11/06/2024;09:21:56;69292056;success;mobile_app
TRX000332;ACC00176;credit;1090574;Zalora;shopping;05/01/2025;16:31:33;46916450;success;atm
TRX000333;ACC00311;credit;2459061;Lazada;shopping;05/09/2023;23:17:09;108604475;success;mobile_app
TRX000334;ACC01052;debit;1477653;Uniqlo;shopping;25/03/2022;13:56:38;11691699;success;atm
TRX000335;ACC01151;transfer_out;7839981;Transfer;transfer;13/12/2024;13:50:43;14517673;success;mobile_app
TRX000336;ACC00155;credit;8085492;Salary;transfer;18/09/2023;13:55:27;20463133;success;web
TRX000337;ACC00089;debit;1687932;ShopeeFood;food_delivery;22/05/2023;01:12:05;37346969;success;atm
TRX000338;ACC00479;top_up;870630;PDAM;bills;10/02/2022;02:06:58;13210769;success;web
TRX000339;ACC00653;transfer_in;26976004;Transfer;transfer;26/12/2023;08:32:34;6193554;success;mobile_app
TRX000340;ACC01021;debit;289822;Indihome;bills;11/11/2022;18:25:06;165561024;success;mobile_app
TRX000341;ACC00682;debit;1286353;Udemy;education;11/12/2023;14:45:33;0;success;mobile_app
TRX000342;ACC00181;top_up;609649;Spotify;entertainment;24/10/2024;14:45:59;22016056;success;atm
TRX000343;ACC00605;debit;843443;Watsons;health;03/06/2024;07:42:13;129861147;success;merchant
TRX000344;ACC00869;transfer_out;25032943;Transfer;transfer;05/01/2025;13:42:16;26391915;success;mobile_app
TRX000345;ACC00348;debit;1441341;Halodoc;health;09/09/2022;19:39:47;40204666;success;mobile_app
TRX000346;ACC01056;debit;1815042;Watsons;health;20/09/2023;20:30:26;2946527;success;atm
TRX000347;ACC00494;credit;9054000;Shopee;shopping;02/06/2024;16:55:23;26610657;success;web
TRX000348;ACC01125;debit;1019540;Indomaret;groceries;09/01/2022;04:41:59;237018256;success;mobile_app
TRX000349;ACC00145;transfer_in;41717611;Transfer;transfer;03/10/2023;23:47:43;399807168;success;mobile_app
TRX000350;ACC00473;credit;7670153;Salary;transfer;26/07/2022;04:07:49;17647460;success;atm
TRX000351;ACC00188;transfer_in;42641085;Transfer;transfer;16/07/2023;11:46:50;8582109;success;mobile_app
TRX000352;ACC00746;transfer_out;24314092;Transfer;transfer;09/07/2023;13:44:11;431618412;success;mobile_app
TRX000353;ACC00230;credit;7180701;Shopee;shopping;28/04/2023;19:13:43;32990518;success;mobile_app
TRX000354;ACC00386;debit;1544681;Pertamina;transport;20/09/2022;10:15:43;42194286;success;mobile_app
TRX000355;ACC00682;debit;122521;Udemy;education;04/10/2023;19:48:33;519726;success;mobile_app
TRX000356;ACC00676;transfer_out;2106494;Transfer;transfer;17/10/2022;09:33:19;17569807;success;merchant
TRX000357;ACC00848;debit;597244;Tokopedia;shopping;11/03/2023;23:55:15;198204785;success;web
TRX000358;ACC00134;transfer_out;21513126;Transfer;transfer;11/08/2024;00:08:16;219595518;success;mobile_app
TRX000359;ACC00741;top_up;222034;PLN;bills;25/01/2022;14:30:06;127846819;success;mobile_app
TRX000360;ACC00589;transfer_in;47250974;Transfer;transfer;10/05/2023;04:48:55;30088729;success;web
TRX000361;ACC00555;credit;5999183;Lazada;shopping;21/06/2024;12:04:28;402509636;success;mobile_app
TRX000362;ACC00875;credit;3828932;Lazada;shopping;27/09/2023;17:59:06;38676552;success;mobile_app
TRX000363;ACC00239;debit;827121;Guardian;health;05/08/2022;10:57:43;38976745;success;web
TRX000364;ACC00544;transfer_out;19414287;Transfer;transfer;19/09/2022;19:17:11;13246603;success;merchant
TRX000365;ACC00128;transfer_out;2364387;Transfer;transfer;10/12/2023;01:59:41;24982141;success;mobile_app
TRX000366;ACC00635;transfer_out;7518660;Transfer;transfer;27/05/2023;18:03:27;117479487;success;web
TRX000367;ACC00806;credit;4882198;Blibli;shopping;22/01/2023;06:45:56;86432327;success;mobile_app
TRX000368;ACC00325;transfer_in;40611809;Transfer;transfer;30/03/2022;07:28:58;493257544;success;atm
TRX000369;ACC00269;debit;936111;Zalora;shopping;12/05/2023;18:44:50;44672576;success;mobile_app
TRX000370;ACC01136;transfer_in;5974315;Transfer;transfer;13/08/2023;05:05:50;119616115;success;mobile_app
TRX000371;ACC00469;top_up;45228;XXI Cinema;entertainment;29/10/2023;19:05:02;65038880;success;merchant
TRX000372;ACC00681;transfer_out;6411576;Transfer;transfer;17/03/2024;08:56:13;24252475;success;mobile_app
TRX000373;ACC00713;debit;1737449;MyPertamina;transport;27/02/2025;13:37:05;308983561;success;mobile_app
TRX000374;ACC00389;transfer_in;47582445;Transfer;transfer;16/01/2022;20:03:29;355746135;success;mobile_app
TRX000375;ACC01079;credit;8442397;Salary;transfer;16/10/2023;05:29:32;32112934;success;atm
TRX000376;ACC00827;top_up;974778;Shell;transport;17/10/2023;21:30:06;38664332;success;atm
TRX000377;ACC00551;debit;1584142;Shopee;shopping;22/03/2022;00:02:37;2850295;success;mobile_app
TRX000378;ACC01030;debit;304672;Zalora;shopping;18/05/2024;20:30:59;273559783;success;mobile_app
TRX000379;ACC00698;credit;9303118;Tokopedia;shopping;08/09/2024;05:35:42;22805191;success;mobile_app
TRX000380;ACC00068;debit;585076;Alodokter;health;28/03/2023;05:45:18;186233801;success;mobile_app
TRX000381;ACC01004;transfer_out;17778884;Transfer;transfer;07/08/2023;02:21:18;313807599;success;merchant
TRX000382;ACC00505;debit;986306;Blibli;shopping;22/02/2023;10:48:04;44697360;success;mobile_app
TRX000383;ACC00265;transfer_out;28340736;Transfer;transfer;20/10/2024;12:36:43;25406527;success;mobile_app
TRX000384;ACC00884;top_up;438225;Pertamina;transport;26/01/2022;01:50:59;20023712;success;merchant
TRX000385;ACC00552;credit;5331077;Salary;transfer;09/01/2023;18:53:25;44234804;failed;web
TRX000386;ACC00638;transfer_in;6024082;Transfer;transfer;18/01/2022;18:10:11;11140986;failed;mobile_app
TRX000387;ACC00227;transfer_out;11408560;Transfer;transfer;25/12/2023;15:58:37;3333723;success;merchant
TRX000388;ACC00499;credit;2238785;Salary;transfer;19/09/2024;12:26:02;32192847;success;mobile_app
TRX000389;ACC00701;debit;911028;PDAM;bills;28/04/2022;05:39:54;169155372;success;mobile_app
TRX000390;ACC00193;debit;1030662;Grab;transport;19/02/2025;04:07:01;42708882;success;mobile_app
TRX000391;ACC00370;debit;1417552;CGV;entertainment;09/11/2022;05:38:40;32926022;success;mobile_app
TRX000392;ACC00215;transfer_out;22655890;Transfer;transfer;18/09/2023;18:25:57;29925145;success;web
TRX000393;ACC00647;debit;1698754;Watsons;health;04/11/2023;06:38:03;75397151;success;mobile_app
TRX000394;ACC00533;transfer_in;44141603;Transfer;transfer;26/08/2023;15:25:29;8118408;success;mobile_app
TRX000395;ACC01070;credit;5262745;Blibli;shopping;01/06/2024;12:24:38;27289635;success;atm
TRX000396;ACC00558;credit;131768;Transmart;groceries;26/09/2023;06:33:26;34658687;success;mobile_app
TRX000397;ACC00871;top_up;27196;Disney+;entertainment;18/11/2023;18:11:21;37875210;success;mobile_app
TRX000398;ACC01175;transfer_out;12700141;Transfer;transfer;18/02/2024;18:48:54;20131280;success;mobile_app
TRX000399;ACC00356;debit;1550166;Pertamina;transport;17/05/2023;20:19:45;22724833;success;web
TRX000400;ACC00411;credit;970267;Lotte Mart;groceries;08/07/2023;14:11:12;39740647;success;mobile_app
TRX000401;ACC00628;transfer_out;14492620;Transfer;transfer;02/05/2024;12:06:02;40711007;success;mobile_app
TRX000402;ACC00731;transfer_in;26026513;Transfer;transfer;28/06/2022;17:03:24;46226318;success;mobile_app
TRX000403;ACC00419;credit;9258971;Uniqlo;shopping;30/11/2024;22:33:30;24557667;success;mobile_app
TRX000404;ACC00627;transfer_in;17200791;Transfer;transfer;08/02/2022;07:43:59;11435927;success;mobile_app
TRX000405;ACC01041;transfer_in;21843902;Transfer;transfer;04/05/2024;02:14:42;19594179;success;mobile_app
TRX000406;ACC00117;transfer_out;18177189;Transfer;transfer;12/04/2023;22:41:15;25036826;success;web
TRX000407;ACC00621;credit;2085162;Zalora;shopping;26/01/2023;08:30:26;481837346;success;mobile_app
TRX000408;ACC00332;transfer_in;13756054;Transfer;transfer;08/10/2024;15:38:50;40007991;success;atm
TRX000409;ACC00006;debit;1422324;Grab;transport;26/02/2022;02:24:13;9684519;success;web
TRX000410;ACC00897;debit;22381;Grab;transport;23/07/2022;11:09:13;175672276;success;mobile_app
TRX000411;ACC00609;transfer_out;13303261;Transfer;transfer;21/03/2023;21:04:18;53026010;success;atm
TRX000412;ACC00442;debit;1027190;Alfamart;groceries;16/05/2023;03:35:38;4154234;success;web
TRX000413;ACC00471;debit;245713;Shell;transport;14/12/2023;19:01:57;11612049;success;mobile_app
TRX000414;ACC01122;credit;5422066;Zalora;shopping;29/01/2022;00:44:00;30714915;success;atm
TRX000415;ACC00198;top_up;404493;Grab;transport;23/12/2022;09:54:19;4258125;success;mobile_app
TRX000416;ACC00640;top_up;832249;XXI Cinema;entertainment;21/08/2022;11:58:04;16265622;success;mobile_app
TRX000417;ACC00475;debit;1307731;GoFood;food_delivery;10/08/2024;20:03:57;43020461;success;mobile_app
TRX000418;ACC00026;debit;304925;Gojek;transport;06/06/2023;01:02:39;125257096;success;atm
TRX000419;ACC00023;transfer_out;18347768;Transfer;transfer;18/02/2023;09:40:45;50312129;success;atm
TRX000420;ACC00281;debit;439696;Gojek;transport;19/02/2024;21:43:00;154000598;success;mobile_app
TRX000421;ACC00538;debit;1473589;KFC;food_delivery;24/04/2023;04:43:47;301358696;success;mobile_app
TRX000422;ACC01105;credit;6105668;Salary;transfer;29/03/2022;05:05:14;880327;success;mobile_app
TRX000423;ACC01067;credit;5860325;Hypermart;groceries;06/12/2022;16:57:47;4516880;success;mobile_app
TRX000424;ACC00944;credit;495809;Salary;transfer;20/06/2022;12:28:32;54027587;success;mobile_app
TRX000425;ACC01057;top_up;501028;CGV;entertainment;22/04/2024;23:08:38;375311141;success;mobile_app
TRX000426;ACC00783;debit;405946;Apotek K24;health;13/12/2022;13:28:14;1621068;success;mobile_app
TRX000427;ACC00424;debit;1212448;PLN;bills;16/09/2024;21:51:59;25041573;success;mobile_app
TRX000428;ACC00057;debit;1422870;Hypermart;groceries;09/02/2023;02:38:33;36016210;success;merchant
TRX000429;ACC00185;debit;728730;Superindo;groceries;23/10/2023;10:00:33;18023874;success;web
TRX000430;ACC00783;debit;620718;Guardian;health;03/07/2024;01:14:50;9688105;success;web
TRX000431;ACC00627;credit;8306696;Salary;transfer;15/01/2022;17:41:46;9204477;success;mobile_app
TRX000432;ACC01101;credit;4984437;Salary;transfer;27/11/2023;16:14:20;36013282;success;merchant
TRX000433;ACC00019;debit;1903245;Pertamina;transport;09/12/2022;14:41:38;472868236;success;mobile_app
TRX000434;ACC00338;credit;9524225;Salary;transfer;30/08/2022;22:35:58;22461195;success;mobile_app
TRX000435;ACC00026;credit;1559796;Salary;transfer;10/05/2022;06:16:01;128440777;success;mobile_app
TRX000436;ACC00938;credit;1274669;Transmart;groceries;22/03/2022;11:01:11;46266431;success;mobile_app
TRX000437;ACC00979;debit;148712;Udemy;education;30/08/2024;02:46:05;33855653;success;mobile_app
TRX000438;ACC00958;debit;747450;Coursera;education;10/11/2024;17:25:12;37056584;success;mobile_app
TRX000439;ACC00635;transfer_out;15076714;Transfer;transfer;21/02/2022;09:40:19;123945883;failed;atm
TRX000440;ACC00200;top_up;578756;CGV;entertainment;04/09/2022;18:03:58;50322003;success;mobile_app
TRX000441;ACC00677;transfer_out;11299734;Transfer;transfer;13/04/2024;15:50:44;41399471;success;mobile_app
TRX000442;ACC01072;credit;1244985;Hypermart;groceries;22/09/2022;08:36:25;283809084;success;mobile_app
TRX000443;ACC01192;debit;331448;McDonald's;food_delivery;14/05/2024;09:21:04;30796737;failed;mobile_app
TRX000444;ACC00096;debit;329963;CGV;entertainment;09/01/2022;08:45:22;10592699;success;mobile_app
TRX000445;ACC01107;credit;2770640;Blibli;shopping;06/10/2022;10:55:12;355119033;success;mobile_app
TRX000446;ACC00865;transfer_in;43340445;Transfer;transfer;09/01/2023;17:17:33;5816488;success;web
TRX000447;ACC01169;transfer_out;12155127;Transfer;transfer;25/10/2024;15:11:29;30998914;success;atm
TRX000448;ACC00480;debit;1529918;Uniqlo;shopping;25/08/2024;21:40:01;151208795;success;atm
TRX000449;ACC00636;debit;1720389;CGV;entertainment;27/10/2024;12:42:27;15838841;success;merchant
